"Data_Set","Num_Responses_per_Condition","BW","Trial","C1","Cstr1","C2","Cstr2","DF_ART_Omni_Random","DF_Param_Random","DF_ART_Con_Random","T_ART_Omni_Random","T_Param_Random","T_ART_Con_Random","P_ART_Omni_Random","P_Param_Random","P_ART_Con_Random","P_Nonparam"
17,32,"within","132","1","a c","3","a d",93.0000000000004,93.0000000000004,93.0000000000004,-2.98929486401752,0.324321347852646,0.15119848853778,0.00357723844343505,0.746423084544157,0.880146630848395,0.774951814673841
17,32,"within","133","1","a c","4","b d",93.0000000000004,93.000000000001,93.0000000000004,-5.06147604670297,1.05170647007648,-0.292642235879573,2.09131465148581e-06,0.295659305046111,0.770447543783783,0.548343148082495
17,32,"within","134","2","b c","3","a d",93.0000000000004,93.0000000000004,93.0000000000004,-0.391632328785048,0.297606584105718,-0.809643519266819,0.696225824089721,0.766667238693801,0.420211819945844,0.977935066912323
17,32,"within","135","2","b c","4","b d",93.0000000000004,93.000000000001,93.0000000000004,-2.46381351147049,1.02499170632955,0.365802794849467,0.0155848605334707,0.308025828548957,0.715342985053412,0.238640971016139
17,32,"within","136","3","a d","4","b d",93.0000000000004,93.0000000000004,93.0000000000004,-2.07218118268545,0.727385122223837,-0.443840724417353,0.0410164982668711,0.46881727092723,0.658188708399432,0.560757356695831
18,24,"within","137","5","a","6","b",69.0000000000002,68.9999999999999,69.0000000000002,1.4132008443199,1.29932438072656,1.4132008443199,0.162092084080828,0.198157354473437,0.162092084080828,0.15077427544
18,24,"within","138","7","c","8","d",68.9999999999999,68.9999999999999,68.9999999999999,0.728619623342497,-0.525111969080744,0.728619623342497,0.468700151788193,0.601188650930762,0.468700151788193,0.43611369980944
18,24,"within","139","1","a c","2","b c",68.9999999999999,68.9999999999999,68.9999999999999,-2.93934160372465,0.163214861947872,0.154635842911057,0.00447088222008299,0.870826362956052,0.87755984782039,0.899570107460022
18,24,"within","140","1","a c","3","a d",68.9999999999999,68.9999999999999,68.9999999999999,1.57864438837316,-1.12685645284411,0.209862929665006,0.118991497709565,0.263706848650063,0.834393091291035,1
18,24,"within","141","1","a c","4","b d",68.9999999999999,68.9999999999999,68.9999999999999,0.15904253166446,0.547450846353549,1.93294803638821,0.874099970775949,0.585835516335278,0.0573473862959076,0.187501311302185
18,24,"within","142","2","b c","3","a d",68.9999999999999,68.9999999999999,68.9999999999999,4.51798599209781,-1.29007131479198,-0.0552270867539487,2.51245034131046e-05,0.201332770802681,0.95611715241153,0.663443565368653
18,24,"within","143","2","b c","4","b d",68.9999999999999,68.9999999999999,68.9999999999999,3.09838413538911,0.384235984405677,1.77831219347715,0.00281432532410626,0.701985159981804,0.0797580507271895,0.197378396987915
18,24,"within","144","3","a d","4","b d",68.9999999999999,68.9999999999999,68.9999999999999,-1.4196018567087,1.67430729919766,1.7230851067232,0.160225849503345,0.0985975841329527,0.0893521715093088,0.029131293296814
19,40,"within","145","5","a","6","b",117,117,117,0.710430703014978,-0.396477613936623,0.710430703014978,0.478850789931579,0.692474911114723,0.478850789931579,0.692331008555293
19,40,"within","146","7","c","8","d",117,117,117,-0.826821520133481,-1.71118861673727,-0.826821520133481,0.410021289291146,0.08969619513916,0.410021289291146,0.378795009926161
19,40,"within","147","1","a c","2","b c",117,117,117.000000000001,1.63002548181627,0.119619006810238,0.853760835536342,0.105785441274118,0.904990118349172,0.394982118470202,0.509914110924001
19,40,"within","148","1","a c","3","a d",117,117,117.000000000001,3.02680272496998,-0.810022058570664,-0.224673904088511,0.00304024689210355,0.419571933694091,0.822624877064041,0.527213339100854
19,40,"within","149","1","a c","4","b d",117,117,117.000000000001,3.95708349079857,-1.4903450841874,0.00528644480208264,0.000130559422086755,0.138824526910416,0.995791050113185,0.484520776695717
19,40,"within","150","2","b c","3","a d",117,117,117.000000000001,1.39677724315371,-0.929641065380902,1.07843473962485,0.165124413861392,0.354471040924408,0.283058140799193,0.128102580858467
19,40,"within","151","2","b c","4","b d",117,117,117.000000000001,2.3270580089823,-1.60996409099764,-0.848474390734259,0.0216819337853313,0.110100510263429,0.397906396028695,0.509914110924001
19,40,"within","152","3","a d","4","b d",117,117,117.000000000001,0.930280765828588,-0.680323025616735,0.229960348890594,0.354141214564616,0.497643978327293,0.818524146440482,0.97349265041521
20,24,"within","153","5","a","6","b",68.9999999999999,68.9999999999999,68.9999999999999,1.0996601383142,0.924564049329123,1.0996601383142,0.275302169687314,0.358414928695177,0.275302169687314,0.30077985813837
20,24,"within","154","7","c","8","d",68.9999999999999,69.0000000000005,68.9999999999999,-0.14798514221154,0.320069954920522,-0.14798514221154,0.88278610076784,0.749882511505342,0.88278610076784,0.600463997085626
20,24,"within","155","1","a c","2","b c",68.9999999999999,68.9999999999999,68.9999999999999,-1.29828914789867,1.23352751716701,0.904296023952588,0.198510749363634,0.221564538372133,0.368985002644066,0.583806157112122
20,24,"within","156","1","a c","3","a d",69.0000000000002,69.0000000000002,68.9999999999999,-0.793398923715855,0.806085643823467,-0.33911100898222,0.430265363969341,0.422962950298873,0.735556016541142,0.768296360969544
20,24,"within","157","1","a c","4","b d",69.0000000000002,69.0000000000002,68.9999999999999,-2.36708273935061,0.88008914450029,0.605080427791805,0.0207394600620746,0.381866054277024,0.547110466325145,0.40611207485199
20,24,"within","158","2","b c","3","a d",69.0000000000005,69.0000000000002,68.9999999999999,0.504890224182817,-0.427441873343542,1.24340703293481,0.615244723760021,0.670388526201605,0.217926089439161,0.240532517433167
20,24,"within","159","2","b c","4","b d",69.0000000000002,69.0000000000002,68.9999999999999,-1.06879359145194,-0.353438372666719,-0.299215596160782,0.288887585311727,0.724837421590236,0.765674957164156,0.603311419487
20,24,"within","160","3","a d","4","b d",69.0000000000005,68.9999999999999,68.9999999999999,-1.57368381563475,0.0740035006768233,0.944191436774025,0.120135021651273,0.941221721822711,0.34836635398777,0.422341465950013
21,16,"within","161","5","a","6","b",45,45.0000000000001,45,1.10191986185592,1.22269772786587,1.10191986185592,0.276355381437006,0.227809120955769,0.276355381437006,0.246213505975902
21,16,"within","162","7","c","8","d",45,45.0000000000001,45,-0.0266003077806418,0.413981543871997,-0.0266003077806418,0.978896143600507,0.680854200867587,0.978896143600507,0.963233216200024
21,16,"within","163","1","a c","2","b c",44.9999999999998,45,45,-1.62291385148268,0.368531760672963,0.322938787371928,0.111593718235573,0.714204914644465,0.748237433455006,1
21,16,"within","164","1","a c","3","a d",44.9999999999998,45,45,-1.1837724563756,-0.203316937084412,-0.474909981429306,0.242718772010754,0.839803917233439,0.637148030106575,0.375457763671875
21,16,"within","165","1","a c","4","b d",44.9999999999998,45.0000000000001,45,-1.69928626802304,1.15730701167331,1.21576955245902,0.0961692972071366,0.253253210915946,0.230412338993851,0.116668701171875
21,16,"within","166","2","b c","3","a d",44.9999999999998,45.0000000000001,45,0.439141395107078,-0.571848697757375,0.797848768801233,0.662660601378119,0.570270162190064,0.429148556188456,0.668548583984375
21,16,"within","167","2","b c","4","b d",44.9999999999998,45,45.0000000000001,-0.0763724165403613,0.788775251000343,0.892830765087094,0.93946135955955,0.43437941927182,0.37669771221525,0.375457763671875
21,16,"within","168","3","a d","4","b d",44.9999999999998,45,45,-0.515513811647439,1.36062394875772,1.69067953388833,0.608717535017687,0.180408902691892,0.097814343832486,0.129730224609375
22,16,"within","169","5","a","6","b",45,45,45,1.68612900246323,1.77505069150325,1.68612900246323,0.0986934583471457,0.0826535893228846,0.0986934583471457,0.0738777071237564
22,16,"within","170","7","c","8","d",45.0000000000001,45,45.0000000000001,-0.447100021612367,-0.0881126502391288,-0.447100021612367,0.656947474618367,0.930178100929226,0.656947474618367,0.488326313905418
22,16,"within","171","1","a c","2","b c",45,45,45,-0.6686360714521,2.04866526796776,1.83091676362649,0.507143299609159,0.0463540933046806,0.0737392312005405,0.129730224609375
22,16,"within","172","1","a c","3","a d",45,45,45,-0.0659218661995028,0.731209834563532,-0.106000444209955,0.947732037719328,0.468441591947589,0.916053126169768,0.93988037109375
22,16,"within","173","1","a c","4","b d",45,45,45,-1.22426322941934,1.19284532841941,0.896185573775073,0.227223905324602,0.239181670848472,0.374922928368971,0.348388671875
22,16,"within","174","2","b c","3","a d",45,45,45,0.602714205252597,-1.31745543340422,1.93691720783645,0.54972434390149,0.194354720002481,0.0590489585244916,0.09344482421875
22,16,"within","175","2","b c","4","b d",45,45,45,-0.555627157967238,-0.855819939548345,-0.93473118985142,0.581217821563065,0.396631535507202,0.354915886815897,0.274444580078125
22,16,"within","176","3","a d","4","b d",45,45,45,-1.15834136321984,0.461635493855878,1.00218601798503,0.252835404795679,0.646566643228106,0.321612537445505,0.375457763671875
23,40,"within","177","5","a","6","b",117.000000000001,117,117.000000000001,0.39606377335525,0.672604577500864,0.39606377335525,0.692779334527069,0.50252510855714,0.692779334527069,0.764354164236715
23,40,"within","178","7","c","8","d",117,117,117,0.888093910412004,0.854784547201401,0.888093910412004,0.376312347300928,0.394417361539013,0.376312347300928,0.506507422987298
23,40,"within","179","1","a c","2","b c",117,117,117.000000000001,-1.83121703917151,0.92897827878752,0.166869334147469,0.069612502779929,0.354812977576315,0.867760916463817,0.714597444986794
23,40,"within","180","1","a c","3","a d",117,117,117.000000000001,-2.03468559907946,1.05779897075913,0.444984891059919,0.0441429412670936,0.292326210913613,0.657152822288243,0.86803340303959
23,40,"within","181","1","a c","4","b d",117,117.000000000001,117.000000000001,-3.2123369609709,1.08002720758756,1.27933156179727,0.00170083140456026,0.282351396297251,0.203311642495687,0.420212250812256
23,40,"within","182","2","b c","3","a d",117,117,117.000000000001,-0.203468559907946,0.12882069197161,-0.278115556912449,0.839122273760273,0.897720714099023,0.78141454229968,0.984093758719609
23,40,"within","183","2","b c","4","b d",117,117.000000000001,117.000000000001,-1.38111992179939,0.151048928800037,1.1124622276498,0.169874296923014,0.880197241801938,0.268219993611866,0.389992740016169
23,40,"within","184","3","a d","4","b d",117,117.000000000001,117.000000000001,-1.17765136189144,0.0222282368284267,0.834346670737347,0.241325555955487,0.982303758347043,0.405785962396515,0.899515130446161
24,16,"within","185","5","a","6","b",45,45,45,-0.0407769065848392,0.333491874680029,-0.0407769065848392,0.967654134558187,0.740312023791511,0.967654134558187,0.90459560835734
24,16,"within","186","7","c","8","d",45,45,45,-1.88158031238453,-0.271473690796091,-1.88158031238453,0.0663711315340838,0.787268285314337,0.0663711315340838,0.110648055560887
24,16,"within","187","1","a c","2","b c",45.0000000000001,45,45.0000000000001,-1.18545750769429,0.526576445089104,-0.499317229144673,0.242058987942549,0.601073854081431,0.61998844124606,0.632171630859375
24,16,"within","188","1","a c","3","a d",45.0000000000001,45,45,-1.44567988743206,0.0988011913565855,-1.83403059166601,0.15519590653553,0.921734935732555,0.07326722572047,0.0506591796875
24,16,"within","189","1","a c","4","b d",45,45,45,-1.45531775334827,0.043853478381207,-1.23869081845505,0.152522406269611,0.965215218003978,0.221882668332136,0.40374755859375
24,16,"within","190","2","b c","3","a d",45,45,45.0000000000001,-0.26022237973777,-0.427775253732519,1.33471336252134,0.79587927018859,0.670855052891483,0.188684300486819,0.348388671875
24,16,"within","191","2","b c","4","b d",45,45,45,-0.269860245653984,-0.482722966707897,-0.739373589310381,0.788501483956077,0.631632563729879,0.46351981730576,0.5618896484375
24,16,"within","192","3","a d","4","b d",45,45,45.0000000000001,-0.00963786591621371,-0.0549477129753785,0.595339773210956,0.992352816351176,0.956423355339991,0.5545987324985,0.820892333984375
25,24,"within","193","5","a","6","b",68.9999999999999,68.9999999999999,68.9999999999999,-0.15995094509514,0.253637478032948,-0.15995094509514,0.873387040534038,0.800529884668178,0.873387040534038,0.511660054571394
25,24,"within","194","7","c","8","d",68.9999999999999,68.9999999999999,68.9999999999999,-0.114111041357311,0.389968257534068,-0.114111041357311,0.909481160943921,0.697761216738529,0.909481160943921,0.882860494004334
25,24,"within","195","1","a c","2","b c",68.9999999999999,68.9999999999999,68.9999999999999,-0.0584487886267622,0.630228122104029,0.275221004045695,0.953560097289551,0.530627032500655,0.783968934123858,0.855335712432862
25,24,"within","196","1","a c","3","a d",68.9999999999999,68.9999999999999,68.9999999999999,-0.409141520387335,0.72662854077372,0.306977273743275,0.683703042156301,0.469911500255817,0.759785208390955,0.899570107460022
25,24,"within","197","1","a c","4","b d",68.9999999999999,68.9999999999999,68.9999999999999,-1.0839593527145,0.455097980029993,-0.0317562696975801,0.2821559476588,0.650467516065985,0.974758101264272,0.725740790367127
25,24,"within","198","2","b c","3","a d",68.9999999999999,68.9999999999999,68.9999999999999,-0.350692731760573,0.0964004186696902,-0.0317562696975802,0.726887305118922,0.923482008668994,0.974758101264272,0.9218088388443
25,24,"within","199","2","b c","4","b d",68.9999999999999,68.9999999999999,68.9999999999999,-1.02551056408774,-0.175130142074036,-0.306977273743275,0.308704180064681,0.861490274755768,0.759785208390955,0.988812685012818
25,24,"within","200","3","a d","4","b d",68.9999999999999,68.9999999999999,68.9999999999999,-0.674817832327163,-0.271530560743727,-0.338733543440855,0.502046460433553,0.786793750731612,0.735839129729404,0.422341465950013
26,40,"within","201","5","a","6","b",117,117,117,0.64756720264988,1.36525155531499,0.64756720264988,0.518533554556964,0.174793331088679,0.518533554556964,0.118478578405613
26,40,"within","202","7","c","8","d",117,117,117,0.296171946511518,-0.953850482967338,0.296171946511518,0.767623827528172,0.342125867858494,0.767623827528172,0.36340480215551
26,40,"within","203","1","a c","2","b c",117,117,117.000000000001,-2.11129399967567,1.38037924507293,1.27694471647234,0.0368755927490286,0.170101536032002,0.204150212657345,0.206412965137133
26,40,"within","204","1","a c","3","a d",117.000000000001,117,117,2.92333015339709,-0.259473532460049,0.816970006775313,0.00415866813801288,0.79572590830197,0.415605997670115,0.857582336164342
26,40,"within","205","1","a c","4","b d",117.000000000001,117,117.000000000001,-0.458976956451234,0.290904488044442,0.44624412134786,0.647102253082994,0.771639417445735,0.656245699396388,0.816038981765814
26,40,"within","206","2","b c","3","a d",117,117,117,5.03462415307276,-1.63985277753298,0.459974709697025,1.75413756659904e-06,0.103721797246143,0.646388017692548,0.40493773964954
26,40,"within","207","2","b c","4","b d",117,117,117,1.65231704322444,-1.08947475702849,-0.830700595124477,0.1011511614721,0.278183459794915,0.407834742583463,0.28258411218485
26,40,"within","208","3","a d","4","b d",117.000000000001,117,117,-3.38230710984832,0.550378020504491,-0.370725885427453,0.000978132842594324,0.583109392340581,0.711512067353067,0.382644861350855
27,16,"within","209","5","a","6","b",45.0000000000001,45,45.0000000000001,-2.11257815717416,-1.33655439048531,-2.11257815717416,0.0402182442801953,0.188086915598195,0.0402182442801953,0.0983879179693759
27,16,"within","210","7","c","8","d",45,45,45,-0.943210369223445,-0.095710343452926,-0.943210369223445,0.350609947503337,0.924175586401079,0.350609947503337,0.803368221968413
27,16,"within","211","1","a c","2","b c",45,45,45,1.68657117446487,-0.214748886786885,-0.215285899951576,0.0986077503921414,0.830933354410627,0.830517199179301,0.899932861328125
27,16,"within","212","1","a c","3","a d",45,45,45,0.695591501332968,0.662660353264674,0.714357758930232,0.490261529404267,0.510928117402285,0.478695379892732,0.4637451171875
27,16,"within","213","1","a c","4","b d",45,45,45,0.171515712657444,-1.01276410582207,-1.8299301495884,0.864587245997779,0.316587555465044,0.0738893208291028,0.065399169921875
27,16,"within","214","2","b c","3","a d",45,45,45,-0.990979673131899,0.877409240051559,-0.929643658881808,0.326994378811351,0.384924849868288,0.35751595590919,0.632171630859375
27,16,"within","215","2","b c","4","b d",45,45,45,-1.51505546180742,-0.798015219035188,-1.61464424963682,0.13675162753382,0.429052952780506,0.113378776621337,0.528167724609375
27,16,"within","216","3","a d","4","b d",45,45,45,-0.524075788675524,-1.67542445908675,-2.54428790851863,0.602797750858633,0.1007871872593,0.014452196275598,0.07391357421875
28,40,"within","217","5","a","6","b",117.000000000001,117,117.000000000001,0.971810257036032,0.140554576664934,0.971810257036032,0.333149771597804,0.888463530710189,0.333149771597804,0.464514228186102
28,40,"within","218","7","c","8","d",117,117,117,0.0256563645741069,-1.15634772727301,0.0256563645741069,0.9795751365999,0.249894624467125,0.9795751365999,0.724442991917214
28,40,"within","219","1","a c","2","b c",117,117,117.000000000001,-0.86912787719265,-0.499109906015001,-0.733132136606253,0.386556626751083,0.618639131751929,0.46494420457665,0.836755010728666
28,40,"within","220","1","a c","3","a d",117,117,117.000000000001,1.30833128844303,-1.41615831966598,-0.846629580348643,0.193325377095829,0.15938593617181,0.398929983769412,0.131558150671481
28,40,"within","221","1","a c","4","b d",117,117,117.000000000001,2.81461341012566,-0.718274225077818,0.500002252162423,0.00573142583210395,0.474020107596779,0.618012590001015,0.562667682332176
28,40,"within","222","2","b c","3","a d",117,117,117.000000000001,2.17745916563568,-0.917048413650977,0.11349744374239,0.0314537640388923,0.36100372007947,0.909830711497363,0.734557310062883
28,40,"within","223","2","b c","4","b d",117,117,117.000000000001,3.68374128731831,-0.219164319062817,1.23313438876868,0.000349453505100978,0.826903925835315,0.219997438396252,0.301061512678643
28,40,"within","224","3","a d","4","b d",117,117,117.000000000001,1.50628212168263,0.69788409458816,1.34663183251107,0.134689932930489,0.486634317088747,0.180701694054792,0.231737325520953
29,16,"within","225","5","a","6","b",45,45.0000000000001,45,-1.34082395414002,-1.04961146097057,-1.34082395414002,0.186707061501777,0.299501266854275,0.186707061501777,0.890002730302513
29,16,"within","226","7","c","8","d",45.0000000000001,45.0000000000001,45.0000000000001,-1.28446638778534,-0.680216980304975,-1.28446638778534,0.20555208034621,0.499851895294132,0.20555208034621,0.846459819935262
