,Population_Distribution,Layout,BW,Condition_Sample_Size,Contrast_Size,ART_Con_Num_Sig,Param_Num_Sig,Nonparam_Num_Sig,ART_Omni_Num_Sig,ART_Con_Proportion_Sig,Param_Proportion_Sig,Nonparam_Proportion_Sig,ART_Omni_Proportion_Sig,Num_Trials
814,50,2x2x2,within,16,3,261,280,241,4,0.049319728,0.052910053,0.045540438,0.000755858,5292
815,50,2x2x2,within,32,1,34,32,31,34,0.048640916,0.045779685,0.04434907,0.048640916,699
816,50,2x2x2,within,32,2,214,225,229,30,0.051025274,0.053648069,0.054601812,0.007153076,4194
817,50,2x2x2,within,32,3,326,320,308,12,0.049969344,0.049049663,0.0472103,0.001839362,6524
818,50,2x2x2,within,8,1,35,28,23,35,0.069033531,0.055226824,0.045364892,0.069033531,507
819,50,2x2x2,within,8,2,149,144,125,15,0.048980934,0.047337278,0.041091387,0.004930966,3042
820,50,2x2x2,within,8,3,227,232,177,2,0.04797126,0.049027895,0.037404903,0.000422654,4732
821,50,3x3,between,16,1,67,62,71,67,0.051459293,0.047619048,0.05453149,0.051459293,1302
822,50,3x3,between,16,2,354,376,335,80,0.0453149,0.04813108,0.042882744,0.010240655,7812
823,50,3x3,between,24,1,64,70,57,64,0.051779935,0.056634304,0.046116505,0.051779935,1236
824,50,3x3,between,24,2,450,463,419,141,0.060679612,0.062432578,0.056499461,0.019012945,7416
825,50,3x3,between,40,1,54,58,60,54,0.045226131,0.048576214,0.050251256,0.045226131,1194
826,50,3x3,between,40,2,361,368,349,96,0.050390843,0.051367951,0.048715801,0.013400335,7164
827,50,3x3,between,32,1,57,61,61,57,0.05,0.053508772,0.053508772,0.05,1140
828,50,3x3,between,32,2,335,342,342,82,0.048976608,0.05,0.05,0.011988304,6840
829,50,3x3,between,8,1,49,45,44,49,0.043439716,0.039893617,0.039007092,0.043439716,1128
830,50,3x3,between,8,2,313,324,316,88,0.046247045,0.04787234,0.046690307,0.013002364,6768
831,50,3x3,within,24,1,63,57,52,63,0.058659218,0.053072626,0.048417132,0.058659218,1074
832,50,3x3,within,24,2,308,303,279,78,0.0477964,0.047020484,0.043296089,0.012104283,6444
833,50,3x3,within,32,1,44,48,54,44,0.038800705,0.042328042,0.047619048,0.038800705,1134
834,50,3x3,within,32,2,279,285,286,80,0.041005291,0.041887125,0.042034098,0.01175779,6804
835,50,3x3,within,8,1,74,78,70,74,0.056060606,0.059090909,0.053030303,0.056060606,1320
836,50,3x3,within,8,2,482,492,339,139,0.060858586,0.062121212,0.04280303,0.017550505,7920
837,50,3x3,within,40,1,74,55,57,74,0.06292517,0.046768707,0.048469388,0.06292517,1176
838,50,3x3,within,40,2,360,361,350,105,0.051020408,0.051162132,0.049603175,0.014880952,7056
839,50,3x3,within,16,1,64,60,54,64,0.051282051,0.048076923,0.043269231,0.051282051,1248
840,50,3x3,within,16,2,329,320,291,69,0.043936966,0.042735043,0.038862179,0.009214744,7488
